filename,label,manipulation_type,bbox_xyxy
fake_0192_2_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0192_3_text_overlay.jpg,1,text_overlay,"[27, 366, 186, 453]"
fake_0192_4_splice.jpg,1,splice,"[532, 1008, 601, 1062]"
real_0193.jpg,0,none,
fake_0193_0_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0193_1_local_recompression.jpg,1,local_recompression,"[460, 644, 658, 701]"
fake_0193_2_local_inconsistency.jpg,1,local_inconsistency,"[181, 1140, 352, 1190]"
fake_0193_3_text_overlay.jpg,1,text_overlay,"[319, 1465, 396, 1547]"
fake_0193_4_splice.jpg,1,splice,"[487, 1151, 628, 1244]"
real_0194.jpg,0,none,
fake_0194_0_local_inconsistency.jpg,1,local_inconsistency,"[31, 57, 249, 127]"
fake_0194_1_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0194_2_local_recompression.jpg,1,local_recompression,"[365, 843, 491, 925]"
fake_0194_3_text_overlay.jpg,1,text_overlay,"[240, 1327, 304, 1394]"
fake_0194_4_splice.jpg,1,splice,"[38, 943, 116, 1034]"
real_0195.jpg,0,none,
fake_0195_0_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0195_1_local_inconsistency.jpg,1,local_inconsistency,"[500, 204, 654, 259]"
fake_0195_2_splice.jpg,1,splice,"[170, 1259, 326, 1360]"
fake_0195_3_text_overlay.jpg,1,text_overlay,"[77, 1097, 159, 1195]"
fake_0195_4_local_recompression.jpg,1,local_recompression,"[94, 1469, 248, 1581]"
real_0196.jpg,0,none,
fake_0196_0_local_recompression.jpg,1,local_recompression,"[78, 1334, 211, 1409]"
fake_0196_1_local_inconsistency.jpg,1,local_inconsistency,"[320, 409, 500, 480]"
fake_0196_2_text_overlay.jpg,1,text_overlay,"[19, 1285, 158, 1376]"
fake_0196_3_splice.jpg,1,splice,"[478, 548, 653, 655]"
fake_0196_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
real_0197.jpg,0,none,
fake_0197_0_local_inconsistency.jpg,1,local_inconsistency,"[432, 891, 647, 1000]"
fake_0197_1_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0197_2_splice.jpg,1,splice,"[241, 831, 377, 899]"
fake_0197_3_local_recompression.jpg,1,local_recompression,"[317, 950, 392, 1061]"
fake_0197_4_text_overlay.jpg,1,text_overlay,"[37, 413, 163, 495]"
real_0198.jpg,0,none,
fake_0198_0_local_inconsistency.jpg,1,local_inconsistency,"[459, 171, 679, 223]"
fake_0198_1_text_overlay.jpg,1,text_overlay,"[92, 812, 266, 931]"
fake_0198_2_local_recompression.jpg,1,local_recompression,"[537, 515, 681, 572]"
fake_0198_3_splice.jpg,1,splice,"[125, 641, 290, 708]"
fake_0198_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
real_0199.jpg,0,none,
fake_0199_0_splice.jpg,1,splice,"[57, 1004, 164, 1121]"
fake_0199_1_text_overlay.jpg,1,text_overlay,"[486, 1398, 557, 1489]"
fake_0199_2_local_recompression.jpg,1,local_recompression,"[35, 1514, 159, 1586]"
fake_0199_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0199_4_local_inconsistency.jpg,1,local_inconsistency,"[371, 1403, 534, 1502]"
real_0200.jpg,0,none,
fake_0200_0_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0200_1_splice.jpg,1,splice,"[449, 1293, 532, 1412]"
fake_0200_2_text_overlay.jpg,1,text_overlay,"[503, 964, 564, 1081]"
fake_0200_3_local_inconsistency.jpg,1,local_inconsistency,"[357, 534, 583, 647]"
fake_0200_4_local_recompression.jpg,1,local_recompression,"[464, 1423, 653, 1530]"
real_0201.jpg,0,none,
fake_0201_0_splice.jpg,1,splice,"[312, 642, 369, 706]"
fake_0201_1_text_overlay.jpg,1,text_overlay,"[133, 1216, 221, 1321]"
fake_0201_2_local_inconsistency.jpg,1,local_inconsistency,"[351, 1214, 564, 1282]"
fake_0201_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0201_4_local_recompression.jpg,1,local_recompression,"[229, 42, 427, 165]"
real_0202.jpg,0,none,
fake_0202_0_local_recompression.jpg,1,local_recompression,"[50, 821, 159, 937]"
fake_0202_1_text_overlay.jpg,1,text_overlay,"[376, 348, 507, 407]"
fake_0202_2_splice.jpg,1,splice,"[506, 242, 676, 326]"
fake_0202_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0202_4_local_inconsistency.jpg,1,local_inconsistency,"[220, 579, 346, 695]"
real_0203.jpg,0,none,
fake_0203_0_text_overlay.jpg,1,text_overlay,"[378, 1193, 511, 1313]"
fake_0203_1_splice.jpg,1,splice,"[407, 1406, 571, 1531]"
fake_0203_2_local_recompression.jpg,1,local_recompression,"[74, 195, 206, 290]"
fake_0203_3_local_inconsistency.jpg,1,local_inconsistency,"[240, 964, 356, 1038]"
fake_0203_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
real_0204.jpg,0,none,
fake_0204_0_local_recompression.jpg,1,local_recompression,"[42, 1188, 133, 1307]"
fake_0204_1_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0204_2_text_overlay.jpg,1,text_overlay,"[135, 183, 306, 301]"
fake_0204_3_local_inconsistency.jpg,1,local_inconsistency,"[511, 575, 664, 701]"
fake_0204_4_splice.jpg,1,splice,"[270, 1058, 434, 1155]"
real_0205.jpg,0,none,
fake_0205_0_local_inconsistency.jpg,1,local_inconsistency,"[187, 73, 322, 125]"
fake_0205_1_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0205_2_splice.jpg,1,splice,"[574, 993, 685, 1120]"
fake_0205_3_text_overlay.jpg,1,text_overlay,"[184, 344, 253, 461]"
fake_0205_4_local_recompression.jpg,1,local_recompression,"[292, 369, 503, 459]"
real_0206.jpg,0,none,
fake_0206_0_splice.jpg,1,splice,"[124, 807, 184, 909]"
fake_0206_1_text_overlay.jpg,1,text_overlay,"[29, 166, 99, 239]"
fake_0206_2_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0206_3_local_recompression.jpg,1,local_recompression,"[332, 1165, 498, 1289]"
fake_0206_4_local_inconsistency.jpg,1,local_inconsistency,"[289, 661, 427, 712]"
real_0207.jpg,0,none,
fake_0207_0_local_recompression.jpg,1,local_recompression,"[408, 182, 505, 307]"
fake_0207_1_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0207_2_splice.jpg,1,splice,"[157, 246, 310, 316]"
fake_0207_3_text_overlay.jpg,1,text_overlay,"[134, 735, 281, 856]"
fake_0207_4_local_inconsistency.jpg,1,local_inconsistency,"[274, 1153, 446, 1232]"
real_0208.jpg,0,none,
fake_0208_0_local_inconsistency.jpg,1,local_inconsistency,"[474, 1385, 587, 1460]"
fake_0208_1_text_overlay.jpg,1,text_overlay,"[537, 171, 655, 269]"
fake_0208_2_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0208_3_local_recompression.jpg,1,local_recompression,"[254, 1071, 424, 1143]"
fake_0208_4_splice.jpg,1,splice,"[78, 92, 171, 143]"
real_0209.jpg,0,none,
fake_0209_0_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0209_1_splice.jpg,1,splice,"[473, 367, 532, 474]"
fake_0209_2_text_overlay.jpg,1,text_overlay,"[321, 1202, 429, 1306]"
fake_0209_3_local_inconsistency.jpg,1,local_inconsistency,"[108, 379, 348, 491]"
fake_0209_4_local_recompression.jpg,1,local_recompression,"[18, 11, 186, 93]"
real_0210.jpg,0,none,
fake_0210_0_splice.jpg,1,splice,"[498, 620, 640, 737]"
fake_0210_1_local_recompression.jpg,1,local_recompression,"[309, 179, 480, 258]"
fake_0210_2_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0210_3_text_overlay.jpg,1,text_overlay,"[192, 54, 263, 103]"
fake_0210_4_local_inconsistency.jpg,1,local_inconsistency,"[195, 176, 393, 287]"
real_0211.jpg,0,none,
fake_0211_0_splice.jpg,1,splice,"[460, 1198, 635, 1283]"
fake_0211_1_local_recompression.jpg,1,local_recompression,"[341, 16, 532, 95]"
fake_0211_2_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0211_3_local_inconsistency.jpg,1,local_inconsistency,"[283, 595, 497, 690]"
fake_0211_4_text_overlay.jpg,1,text_overlay,"[499, 474, 645, 596]"
real_0212.jpg,0,none,
fake_0212_0_local_inconsistency.jpg,1,local_inconsistency,"[355, 918, 479, 1015]"
fake_0212_1_splice.jpg,1,splice,"[237, 1039, 318, 1114]"
fake_0212_2_text_overlay.jpg,1,text_overlay,"[479, 268, 578, 364]"
fake_0212_3_local_recompression.jpg,1,local_recompression,"[212, 578, 399, 693]"
fake_0212_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
real_0213.jpg,0,none,
fake_0213_0_text_overlay.jpg,1,text_overlay,"[48, 37, 142, 101]"
fake_0213_1_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0213_2_splice.jpg,1,splice,"[575, 458, 646, 524]"
fake_0213_3_local_recompression.jpg,1,local_recompression,"[273, 309, 458, 418]"
fake_0213_4_local_inconsistency.jpg,1,local_inconsistency,"[51, 896, 246, 952]"
real_0214.jpg,0,none,
fake_0214_0_splice.jpg,1,splice,"[210, 740, 288, 797]"
fake_0214_1_local_recompression.jpg,1,local_recompression,"[101, 315, 236, 403]"
fake_0214_2_local_inconsistency.jpg,1,local_inconsistency,"[206, 899, 362, 958]"
fake_0214_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0214_4_text_overlay.jpg,1,text_overlay,"[424, 738, 502, 807]"
real_0215.jpg,0,none,
fake_0215_0_text_overlay.jpg,1,text_overlay,"[528, 1397, 695, 1521]"
fake_0215_1_local_recompression.jpg,1,local_recompression,"[71, 173, 246, 262]"
fake_0215_2_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0215_3_local_inconsistency.jpg,1,local_inconsistency,"[154, 1176, 270, 1284]"
fake_0215_4_splice.jpg,1,splice,"[302, 858, 440, 947]"
real_0216.jpg,0,none,
fake_0216_0_local_inconsistency.jpg,1,local_inconsistency,"[75, 1434, 312, 1530]"
fake_0216_1_local_recompression.jpg,1,local_recompression,"[452, 1428, 613, 1525]"
fake_0216_2_text_overlay.jpg,1,text_overlay,"[414, 404, 580, 514]"
fake_0216_3_splice.jpg,1,splice,"[129, 1065, 275, 1172]"
fake_0216_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
real_0217.jpg,0,none,
fake_0217_0_text_overlay.jpg,1,text_overlay,"[432, 1034, 591, 1106]"
fake_0217_1_splice.jpg,1,splice,"[127, 919, 227, 970]"
fake_0217_2_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0217_3_local_recompression.jpg,1,local_recompression,"[546, 1219, 699, 1338]"
fake_0217_4_local_inconsistency.jpg,1,local_inconsistency,"[143, 1462, 301, 1532]"
real_0218.jpg,0,none,
fake_0218_0_local_recompression.jpg,1,local_recompression,"[421, 167, 514, 249]"
fake_0218_1_text_overlay.jpg,1,text_overlay,"[487, 439, 552, 558]"
fake_0218_2_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0218_3_local_inconsistency.jpg,1,local_inconsistency,"[450, 1411, 629, 1492]"
fake_0218_4_splice.jpg,1,splice,"[130, 992, 288, 1051]"
real_0219.jpg,0,none,
fake_0219_0_local_recompression.jpg,1,local_recompression,"[572, 756, 712, 863]"
fake_0219_1_splice.jpg,1,splice,"[123, 756, 254, 836]"
fake_0219_2_local_inconsistency.jpg,1,local_inconsistency,"[383, 621, 513, 698]"
fake_0219_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0219_4_text_overlay.jpg,1,text_overlay,"[500, 4, 583, 117]"
real_0220.jpg,0,none,
fake_0220_0_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0220_1_local_recompression.jpg,1,local_recompression,"[471, 921, 562, 980]"
fake_0220_2_local_inconsistency.jpg,1,local_inconsistency,"[91, 1279, 220, 1385]"
fake_0220_3_text_overlay.jpg,1,text_overlay,"[453, 1507, 558, 1598]"
fake_0220_4_splice.jpg,1,splice,"[126, 1318, 281, 1422]"
real_0221.jpg,0,none,
fake_0221_0_local_recompression.jpg,1,local_recompression,"[544, 368, 688, 417]"
fake_0221_1_splice.jpg,1,splice,"[593, 909, 684, 973]"
fake_0221_2_local_inconsistency.jpg,1,local_inconsistency,"[23, 696, 188, 747]"
fake_0221_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0221_4_text_overlay.jpg,1,text_overlay,"[172, 584, 243, 639]"
real_0222.jpg,0,none,
fake_0222_0_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0222_1_text_overlay.jpg,1,text_overlay,"[145, 845, 239, 900]"
fake_0222_2_splice.jpg,1,splice,"[242, 1009, 328, 1104]"
fake_0222_3_local_recompression.jpg,1,local_recompression,"[475, 1132, 563, 1184]"
fake_0222_4_local_inconsistency.jpg,1,local_inconsistency,"[239, 38, 356, 88]"
real_0223.jpg,0,none,
fake_0223_0_text_overlay.jpg,1,text_overlay,"[208, 291, 275, 389]"
fake_0223_1_local_recompression.jpg,1,local_recompression,"[462, 85, 595, 205]"
fake_0223_2_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0223_3_local_inconsistency.jpg,1,local_inconsistency,"[471, 987, 718, 1035]"
fake_0223_4_splice.jpg,1,splice,"[217, 1198, 396, 1313]"
real_0224.jpg,0,none,
fake_0224_0_local_recompression.jpg,1,local_recompression,"[286, 884, 458, 998]"
fake_0224_1_splice.jpg,1,splice,"[325, 1396, 457, 1520]"
fake_0224_2_text_overlay.jpg,1,text_overlay,"[470, 1227, 647, 1302]"
fake_0224_3_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0224_4_local_inconsistency.jpg,1,local_inconsistency,"[500, 804, 632, 896]"
real_0225.jpg,0,none,
fake_0225_0_splice.jpg,1,splice,"[615, 733, 715, 846]"
fake_0225_1_local_recompression.jpg,1,local_recompression,"[127, 947, 315, 1073]"
fake_0225_2_local_inconsistency.jpg,1,local_inconsistency,"[113, 40, 355, 123]"
fake_0225_3_text_overlay.jpg,1,text_overlay,"[310, 1470, 391, 1583]"
fake_0225_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
